201509172056,300,14,722,10.0,69,55,1018.0,30.06,1017.3
201509172156,280,17,722,10.0,68,55,1017.5,30.05,1017.0
201509172256,280,20,722,10.0,68,54,1016.8,30.03,1016.3
201509172356,270,22,722,10.0,64,54,1016.4,30.02,1016.0
201509180056,280,21,722,10.0,63,54,1015.8,30.00,1015.3
201509180156,270,23,722,10.0,60,54,1015.7,30.00,1015.3
201509180256,280,17,722,10.0,60,54,1015.6,29.99,1015.0
201509180356,280,20,722,10.0,60,54,1015.8,30.00,1015.3
201509180456,280,13,722,10.0,60,54,1016.2,30.01,1015.7
201509180556,300,9,722,10.0,60,53,1015.8,30.00,1015.3
201509180656,280,6,722,10.0,59,53,1015.8,30.00,1015.3
201509180756,280,6,722,10.0,58,53,1015.6,29.99,1015.0
201509181056,270,3,722,10.0,58,51,1014.8,29.97,1014.3
201509181156,260,3,722,10.0,57,51,1014.8,29.97,1014.3
201509181656,060,3,722,10.0,65,57,1015.5,29.99,1015.0
201509181756,040,3,722,10.0,68,58,1015.3,29.98,1014.6
201509181856,060,5,722,10.0,70,58,1014.7,29.97,1014.3
201509181956,020,7,722,10.0,73,59,1014.2,29.95,1013.6
201509182056,300,13,722,10.0,78,53,1013.3,29.93,1012.9
201509182156,300,16,722,10.0,73,54,1013.0,29.92,1012.6
201509182256,290,20,722,10.0,73,52,1012.5,29.90,1011.9
201509182356,280,18,722,10.0,71,53,1012.1,29.89,1011.6
201509190056,270,22,722,10.0,69,52,1011.9,29.88,1011.3
201509190156,280,23,722,10.0,63,53,1011.9,29.88,1011.3
201509190256,280,16,722,10.0,62,53,1011.5,29.87,1010.9
201509190356,290,18,722,10.0,61,53,1011.9,29.88,1011.3
201509190456,290,10,722,10.0,60,53,1012.2,29.89,1011.6
201509190556,290,14,722,10.0,60,53,1012.4,29.90,1011.9
201509190656,280,8,722,10.0,59,53,1011.9,29.88,1011.3
201509190756,280,6,722,10.0,58,53,1011.7,29.88,1011.3
201509190856,280,5,722,10.0,58,52,1011.4,29.87,1010.9
201509190956,260,5,722,10.0,57,52,1011.4,29.87,1010.9
201509191156,250,3,722,10.0,56,48,1011.1,29.86,1010.6
201509191356,190,3,722,10.0,56,50,1011.3,29.86,1010.6
201509191456,330,5,722,10.0,61,54,1011.8,29.88,1011.3
201509191656,050,3,722,10.0,67,59,1012.1,29.89,1011.6
201509191756,040,3,722,10.0,69,59,1012.1,29.89,1011.6
201509191856,030,3,722,10.0,71,58,1011.6,29.88,1011.3
201509191956,060,3,722,10.0,74,57,1011.0,29.86,1010.6
201509192056,060,3,722,10.0,76,58,1010.3,29.84,1009.9
201509192156,300,14,722,10.0,84,54,1009.4,29.81,1008.9
201509192256,290,17,722,10.0,83,53,1009.1,29.80,1008.5
201509192356,290,17,722,10.0,82,51,1008.8,29.79,1008.2
201509200056,280,17,722,10.0,81,50,1008.3,29.78,1007.9
201509200156,270,16,722,10.0,78,49,1008.4,29.78,1007.9
201509200256,280,16,722,10.0,73,50,1008.4,29.78,1007.9
201509200356,280,14,722,10.0,71,51,1008.9,29.79,1008.2
201509200456,250,5,722,10.0,71,51,1009.6,29.81,1008.9
201509201556,020,3,722,10.0,69,58,1011.8,29.88,1011.3
201509201756,030,3,722,10.0,73,60,1012.0,29.89,1011.6
201509201856,030,7,722,10.0,76,61,1011.9,29.88,1011.3
201509201956,010,6,722,10.0,77,62,1011.2,29.86,1010.6
201509202056,050,3,722,10.0,79,62,1010.6,29.84,1009.9
201509202156,020,5,722,10.0,84,54,1009.8,29.82,1009.2
201509202256,320,7,722,10.0,89,57,1009.2,29.80,1008.5
