  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201605170156 270  21  29 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   47 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605170256 270  22  30 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   46 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605170356 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   45 1013.2 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605170456 260  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 1013.6 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605170556 290  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1013.7 29.94 1013.3  64  56  0.00 ***** ***** ***** ** 
724940 23234 201605170600 290  11 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1013.7 ***** 1010.7  64  54 ***** ***** ***** ***** ** 
724940 23234 201605170656 290   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1013.3 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605170756 290   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1013.0 29.92 1012.6  71  54  0.00 ***** ***** ***** ** 
724940 23234 201605170759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  71 *** ***** *****  0.00 ***** ** 
724940 23234 201605170856 310   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1013.0 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605170956 280   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171056 280   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1013.0 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1012.9 29.91 1012.3  56  54  0.00 ***** ***** ***** ** 
724940 23234 201605171200 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1012.9 ***** 1009.7  71  54 ***** ***** ***** ***** ** 
724940 23234 201605171256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1013.0 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1013.3 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171456 120   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   46 1013.8 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   47 1013.9 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171656 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   47 1013.8 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171756 340   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   67 1013.7 29.94 1013.3  77  55  0.00 ***** ***** ***** ** 
724940 23234 201605171800 340   7 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   67 1013.7 ***** 1010.7  77  55 ***** ***** ***** ***** ** 
724940 23234 201605171856 070   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   78   67 1013.4 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605171956 010   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   70 1013.2 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605172056 300  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   87   75 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605172156 290  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   65 1012.8 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605172256 280  24 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   65 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605172356 280  22 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   64 1012.3 29.90 1011.9  87  77  0.00 ***** ***** ***** ** 
724940 23234 201605180000 280  22 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   64 1012.3 ***** 1009.4  87  54 ***** ***** ***** ***** ** 
724940 23234 201605180056 280  21 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   68 1012.1 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605180156 280  21 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   70 1012.0 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605180256 280  22 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   54 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605180356 300  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   53 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605180456 320  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1013.0 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605180556 280  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1013.2 29.92 1012.6  80  61  0.00 ***** ***** ***** ** 
724940 23234 201605180600 280  10 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1013.2 ***** 1010.0  80  54 ***** ***** ***** ***** ** 
724940 23234 201605180656 290   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1013.5 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605180756 290   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   49 1013.4 29.93 1012.9  87  54  0.00 ***** ***** ***** ** 
724940 23234 201605180759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  87 *** ***** *****  0.00 ***** ** 
724940 23234 201605180856 300   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   49 1013.4 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605180956 280   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   51 1013.5 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181056 280   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   50 1013.4 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181156 280   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   50 1013.5 29.93 1012.9  62  57  0.00 ***** ***** ***** ** 
724940 23234 201605181200 280   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   50 1013.5 ***** 1010.4  87  57 ***** ***** ***** ***** ** 
724940 23234 201605181256 280   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 1014.0 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181356 290   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   50 1014.6 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181456 320   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   52 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181556 340   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   53 1015.2 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181656 350   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   52 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181756 300  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   58 1015.2 29.98 1014.6  71  56  0.00 ***** ***** ***** ** 
724940 23234 201605181800 300  11 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   58 1015.2 ***** 1012.1  71  56 ***** ***** ***** ***** ** 
724940 23234 201605181856 300  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   58 1015.0 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605181956 300  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   59 1014.6 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605182056 300  20 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   60 1013.9 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605182156 290  24 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   61 1013.7 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605182256 310  20 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   59 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605182356 300  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   58 1012.4 29.90 1011.9  73  69  0.00 ***** ***** ***** ** 
724940 23234 201605190000 300  16 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   58 1012.4 ***** 1009.4  73  57 ***** ***** ***** ***** ** 
724940 23234 201605190056 290  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   55 1012.6 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605190156 300  20 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   54 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605190256 280  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   54 1012.8 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605190356 300  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   52 1013.0 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605190456 290  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   52 1013.4 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605190556 290   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   46 1013.8 29.94 1013.3  73  59  0.00 ***** ***** ***** ** 
724940 23234 201605190600 290   9 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   46 1013.8 ***** 1010.7  73  57 ***** ***** ***** ***** ** 
724940 23234 201605190656 270  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1013.6 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605190754 300   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 29.93 1012.9 *** *** ***** ***** ***** ***** ** 
724940 23234 201605190756 300   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   49 1013.4 29.93 1012.9  73  56  0.00 ***** ***** ***** ** 
724940 23234 201605190759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  73 *** ***** *****  0.00 ***** ** 
724940 23234 201605190856 270  13  20 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   46 1013.3 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605190956 250  26 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1012.7 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191056 250  24 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1013.0 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191156 260  18  26 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1012.9 29.91 1012.3  59  54  0.00 ***** ***** ***** ** 
724940 23234 201605191200 260  18 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1012.9 ***** 1009.7  73  54 ***** ***** ***** ***** ** 
724940 23234 201605191256 250  15 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   54   43 1013.2 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191356 260  13 *** 200 *** * * *  9.1 ** ** ** ** ** ** ** ** *   55   44 1013.1 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191456 260  16 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1013.1 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191556 270  22  34 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   45 1013.4 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191656 270  29  34 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1013.5 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191756 280  21  37 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   53 1013.0 29.92 1012.6  62  54  0.00 ***** ***** ***** ** 
724940 23234 201605191800 280  21 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   62   53 1013.0 ***** 1010.0  62  54 ***** ***** ***** ***** ** 
724940 23234 201605191856 260  22  32 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   54 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605191956 260  30  39 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   55 1012.2 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605192056 260  25  40 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   52 1011.9 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605192156 260  23  37 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   50 1011.5 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605192256 260  18  30 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   50 1010.6 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605192356 270  31  41 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 1009.6 29.82 1009.2  64  61  0.00 ***** ***** ***** ** 
724940 23234 201605200000 270  31 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 1009.6 ***** 1006.7  64  54 ***** ***** ***** ***** ** 
724940 23234 201605200056 260  43  56 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   49 1008.6 29.79 1008.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605200156 270  40  53 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   47 1009.8 29.82 1009.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605200256 270  33  47 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1010.2 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605200356 270  30  37 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1009.6 29.81 1008.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605200456 270  25  39 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1009.9 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605200556 270  23  33 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1010.0 29.83 1009.6  61  54  0.00 ***** ***** ***** ** 
724940 23234 201605200600 270  23 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1010.0 ***** 1007.0  61  54 ***** ***** ***** ***** ** 
724940 23234 201605200656 270  13  26  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1009.2 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605200756 270  23 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1009.1 29.80 1008.5  64  53  0.00 ***** ***** ***** ** 
724940 23234 201605200759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  64 *** ***** *****  0.00 ***** ** 
724940 23234 201605200856 270  18  36 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1009.1 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605200956 290  20  25  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1009.2 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201056 280  21  34  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1009.4 29.81 1008.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201156 280  22  31 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1009.2 29.80 1008.5  54  52  0.00 ***** ***** ***** ** 
724940 23234 201605201200 280  22 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1009.2 ***** 1006.0  64  52 ***** ***** ***** ***** ** 
724940 23234 201605201256 270  22  30  17 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1009.7 29.82 1009.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201356 280  28  33  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 1009.7 29.82 1009.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201456 270  28  34  17 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   42 1010.1 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201556 270  29  34  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1010.3 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201654 270  29  39 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   45 ****** 29.83 1009.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201605201656 270  31  39 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   44 1010.1 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201754 260  23  34  21 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   57 ****** 29.85 1010.2 *** *** ***** ***** ***** ***** ** 
724940 23234 201605201756 260  26  37  21 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   57 1010.9 29.85 1010.2  59  52  0.00 ***** ***** ***** ** 
724940 23234 201605201800 260  26 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   59   57 1010.9 ***** 1007.7  59  52 ***** ***** ***** ***** ** 
724940 23234 201605201856 270  26  34  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   44 1011.4 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605201956 260  25  36  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   45 1011.4 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605202056 260  28  39  31 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1011.5 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605202156 270  24  32  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   45 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605202256 270  28  36  33 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1011.6 29.87 1010.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605202356 250  24  32  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1011.7 29.88 1011.3  62  59  0.00 ***** ***** ***** ** 
724940 23234 201605210000 250  24 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1011.7 ***** 1008.7  62  52 ***** ***** ***** ***** ** 
724940 23234 201605210056 260  24  37  40 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   44 1012.0 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605210156 260  22  30  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   44 1012.0 29.89 1011.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605210256 250  18  28 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   43 1012.6 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605210356 990  11  21  30 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1013.2 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605210456 260  10 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1014.1 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605210556 260  11 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1014.4 29.96 1014.0  60  55  0.00 ***** ***** ***** ** 
724940 23234 201605210600 260  11 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1014.4 ***** 1011.4  60  52 ***** ***** ***** ***** ** 
724940 23234 201605210656 260  10 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1014.4 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605210756 260  13 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1014.4 29.96 1014.0  62  52  0.00 ***** ***** ***** ** 
724940 23234 201605210759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  62 *** ***** *****  0.00 ***** ** 
724940 23234 201605210852 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 ****** 29.95 1013.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201605210856 260  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   44 1014.2 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605210952 260  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 ****** 29.95 1013.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201605210956 250  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1014.2 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211056 250  16 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1014.4 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211156 250  15 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1014.2 29.95 1013.6  55  54  0.00 ***** ***** ***** ** 
724940 23234 201605211200 250  15 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1014.2 ***** 1011.1  62  54 ***** ***** ***** ***** ** 
724940 23234 201605211256 260  11 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1014.5 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211356 260   8 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1015.0 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211456 260   8 ***  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211556 270   7 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   47 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211656 260   9 ***  43 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   47 1016.5 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211756 260  13 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1016.7 30.02 1016.0  61  54  0.00 ***** ***** ***** ** 
724940 23234 201605211800 260  13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1016.7 ***** 1013.4  61  54 ***** ***** ***** ***** ** 
724940 23234 201605211856 250  13 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   51 1016.9 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605211956 250  14 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   54 1016.9 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605212056 250  16 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 1017.1 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605212156 230  14  23  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   48 1017.3 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605212256 250  18  25  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1017.5 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605212356 250  15  26  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   47 1017.5 30.05 1017.0  64  61  0.00 ***** ***** ***** ** 
724940 23234 201605220000 250  15 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   62   47 1017.5 ***** 1014.4  64  54 ***** ***** ***** ***** ** 
724940 23234 201605220056 250  16 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   47 1017.9 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605220156 270  17 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   45 1017.8 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605220256 260  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   44 1018.1 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605220356 250   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   45 1018.4 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605220456 290   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1018.9 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201605220554 260   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 ****** 30.09 1018.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201605220556 270   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1019.0 30.09 1018.4  63  55  0.00 ***** ***** ***** ** 
724940 23234 201605220600 270   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1019.0 ***** 1015.8  63  54 ***** ***** ***** ***** ** 
724940 23234 201605220653 250   9 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 ****** 30.10 1018.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201605220656 250   9 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1019.2 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
